order_detail_id,order_id,product_id,quantity,unit_price,discount
OD0103903,ORD01039,PROD037,1,34.99,0.2
OD0104101,ORD01041,PROD027,1,34.99,0.0
OD0104102,ORD01041,PROD050,2,39.99,0.0
OD0104103,ORD01041,PROD021,3,24.99,0.0
OD0104201,ORD01042,PROD043,2,24.99,0.05
OD0104301,ORD01043,PROD047,1,8.99,0.0
OD0104302,ORD01043,PROD043,1,24.99,0.0
OD0104303,ORD01043,PROD037,1,34.99,0.1
OD0104304,ORD01043,PROD003,3,39.99,0.05
OD0104501,ORD01045,PROD011,4,89.99,0.0
OD0104502,ORD01045,PROD036,2,44.99,0.0
OD0104503,ORD01045,PROD018,1,34.99,0.0
OD0104601,ORD01046,PROD033,2,19.99,0.0
OD0104602,ORD01046,PROD020,1,22.99,0.2
OD0104603,ORD01046,PROD021,1,24.99,0.0
OD0104701,ORD01047,PROD013,1,119.99,0.1
OD0104702,ORD01047,PROD016,2,24.99,0.0
OD0104801,ORD01048,PROD003,2,39.99,0.1
OD0104802,ORD01048,PROD048,1,6.99,0.0
OD0104803,ORD01048,PROD039,3,199.99,0.0
OD0104901,ORD01049,PROD030,1,19.99,0.0
OD0104902,ORD01049,PROD008,1,69.99,0.0
OD0104903,ORD01049,PROD034,3,24.99,0.05
OD0105001,ORD01050,PROD004,3,12.99,0.0
OD0105101,ORD01051,PROD022,1,59.99,0.0
OD0105102,ORD01051,PROD003,1,39.99,0.0
OD0105201,ORD01052,PROD021,1,24.99,0.0
OD0105202,ORD01052,PROD027,1,34.99,0.05
OD0105301,ORD01053,PROD014,1,79.99,0.0
OD0105401,ORD01054,PROD035,4,14.99,0.0
OD0105402,ORD01054,PROD016,1,24.99,0.0
OD0105601,ORD01056,PROD042,2,12.99,0.05
OD0105701,ORD01057,PROD025,2,129.99,0.05
OD0105801,ORD01058,PROD007,1,29.99,0.0
OD0105802,ORD01058,PROD027,1,34.99,0.05
OD0105803,ORD01058,PROD030,1,19.99,0.0
OD0105901,ORD01059,PROD043,2,24.99,0.0
OD0105902,ORD01059,PROD023,2,49.99,0.0
OD0105903,ORD01059,PROD016,1,24.99,0.0
OD0105904,ORD01059,PROD040,4,69.99,0.05
OD0106001,ORD01060,PROD040,1,69.99,0.0
OD0106101,ORD01061,PROD044,1,9.99,0.0
OD0106102,ORD01061,PROD004,1,12.99,0.0
OD0106103,ORD01061,PROD045,2,19.99,0.0
OD0106104,ORD01061,PROD009,4,89.99,0.1
OD0106105,ORD01061,PROD034,1,24.99,0.0
OD0106201,ORD01062,PROD018,2,34.99,0.0
OD0106301,ORD01063,PROD012,1,59.99,0.0
OD0106302,ORD01063,PROD014,2,79.99,0.0
OD0106303,ORD01063,PROD048,1,6.99,0.0
OD0106401,ORD01064,PROD030,2,19.99,0.05
OD0106501,ORD01065,PROD046,2,29.99,0.0
OD0106502,ORD01065,PROD050,1,39.99,0.0
OD0106503,ORD01065,PROD041,2,14.99,0.2
OD0106504,ORD01065,PROD040,1,69.99,0.05
OD0106601,ORD01066,PROD009,3,89.99,0.05
OD0106602,ORD01066,PROD021,3,24.99,0.0
OD0106603,ORD01066,PROD022,4,59.99,0.0
OD0106604,ORD01066,PROD042,1,12.99,0.05
OD0106605,ORD01066,PROD011,3,89.99,0.0
OD0106701,ORD01067,PROD023,1,49.99,0.05
OD0106801,ORD01068,PROD021,1,24.99,0.05
OD0106802,ORD01068,PROD025,1,129.99,0.0
OD0106803,ORD01068,PROD020,1,22.99,0.15
OD0106901,ORD01069,PROD003,1,39.99,0.0
OD0106902,ORD01069,PROD027,1,34.99,0.0
OD0107001,ORD01070,PROD010,1,34.99,0.0
OD0107101,ORD01071,PROD009,1,89.99,0.05
OD0107102,ORD01071,PROD013,1,119.99,0.0
OD0107201,ORD01072,PROD050,2,39.99,0.0
OD0107202,ORD01072,PROD001,2,79.99,0.0
OD0107203,ORD01072,PROD005,3,59.99,0.0
OD0107204,ORD01072,PROD018,1,34.99,0.15
OD0107205,ORD01072,PROD022,1,59.99,0.05
OD0107301,ORD01073,PROD040,1,69.99,0.0
OD0107302,ORD01073,PROD033,1,19.99,0.0
OD0107303,ORD01073,PROD006,1,19.99,0.05
OD0107304,ORD01073,PROD038,1,24.99,0.0
OD0107305,ORD01073,PROD036,2,44.99,0.0
OD0107401,ORD01074,PROD002,1,249.99,0.0
OD0107402,ORD01074,PROD022,2,59.99,0.0
OD0107501,ORD01075,PROD002,1,249.99,0.05
OD0107601,ORD01076,PROD009,1,89.99,0.0
OD0107602,ORD01076,PROD014,1,79.99,0.0
OD0107701,ORD01077,PROD035,1,14.99,0.15
OD0107901,ORD01079,PROD043,3,24.99,0.1
OD0107902,ORD01079,PROD023,1,49.99,0.1
OD0108001,ORD01080,PROD010,2,34.99,0.0
OD0108002,ORD01080,PROD006,2,19.99,0.0
OD0108101,ORD01081,PROD027,1,34.99,0.0
OD0108102,ORD01081,PROD012,1,59.99,0.0
OD0108201,ORD01082,PROD016,1,24.99,0.0
OD0108202,ORD01082,PROD046,4,29.99,0.0
OD0108203,ORD01082,PROD037,3,34.99,0.05
OD0108301,ORD01083,PROD032,3,89.99,0.1
OD0108302,ORD01083,PROD002,2,249.99,0.0
OD0108303,ORD01083,PROD026,1,79.99,0.0
OD0108501,ORD01085,PROD039,1,199.99,0.0
OD0108601,ORD01086,PROD005,1,59.99,0.0
OD0108701,ORD01087,PROD014,2,79.99,0.1
OD0108702,ORD01087,PROD029,2,14.99,0.0
OD0108703,ORD01087,PROD049,2,11.99,0.0
OD0108801,ORD01088,PROD048,2,6.99,0.0
OD0108802,ORD01088,PROD018,1,34.99,0.0
OD0108901,ORD01089,PROD016,1,24.99,0.0
OD0108902,ORD01089,PROD025,2,129.99,0.0
OD0109101,ORD01091,PROD033,1,19.99,0.0
OD0109102,ORD01091,PROD005,2,59.99,0.1
OD0109201,ORD01092,PROD034,1,24.99,0.0
OD0109202,ORD01092,PROD009,3,89.99,0.0
OD0109203,ORD01092,PROD018,1,34.99,0.0
OD0109204,ORD01092,PROD044,1,9.99,0.1
OD0109301,ORD01093,PROD006,1,19.99,0.0
OD0109302,ORD01093,PROD010,2,34.99,0.0
OD0109401,ORD01094,PROD029,2,14.99,0.0
OD0109501,ORD01095,PROD014,1,79.99,0.05
OD0109502,ORD01095,PROD009,1,89.99,0.15
OD0109601,ORD01096,PROD048,1,6.99,0.0
OD0109602,ORD01096,PROD034,1,24.99,0.1
OD0109603,ORD01096,PROD038,1,24.99,0.0
OD0109701,ORD01097,PROD034,1,24.99,0.15
OD0109801,ORD01098,PROD045,2,19.99,0.05
OD0109802,ORD01098,PROD009,1,89.99,0.1
OD0109803,ORD01098,PROD043,1,24.99,0.1
OD0109804,ORD01098,PROD002,2,249.99,0.0
OD0109805,ORD01098,PROD013,1,119.99,0.05
OD0109901,ORD01099,PROD018,1,34.99,0.05
OD0109902,ORD01099,PROD012,1,59.99,0.0
OD0110001,ORD01100,PROD043,4,24.99,0.0
OD0110002,ORD01100,PROD030,1,19.99,0.0
OD0110101,ORD01101,PROD031,1,29.99,0.0
OD0110102,ORD01101,PROD012,2,59.99,0.0
OD0110103,ORD01101,PROD016,1,24.99,0.15
OD0110201,ORD01102,PROD048,3,6.99,0.0
OD0110202,ORD01102,PROD008,1,69.99,0.0
OD0110203,ORD01102,PROD024,1,89.99,0.0
OD0110301,ORD01103,PROD021,1,24.99,0.0
OD0110302,ORD01103,PROD050,1,39.99,0.05
OD0110303,ORD01103,PROD048,1,6.99,0.0
OD0110401,ORD01104,PROD030,3,19.99,0.0
OD0110402,ORD01104,PROD005,1,59.99,0.0
OD0110701,ORD01107,PROD015,3,149.99,0.15
OD0110801,ORD01108,PROD025,3,129.99,0.15
OD0110901,ORD01109,PROD036,3,44.99,0.0
OD0110902,ORD01109,PROD031,1,29.99,0.0
OD0110903,ORD01109,PROD030,2,19.99,0.0
OD0110904,ORD01109,PROD045,1,19.99,0.15
OD0111001,ORD01110,PROD043,1,24.99,0.1
OD0111002,ORD01110,PROD024,1,89.99,0.0
OD0111101,ORD01111,PROD022,1,59.99,0.15
OD0111201,ORD01112,PROD023,1,49.99,0.0
OD0111202,ORD01112,PROD001,2,79.99,0.15
OD0111301,ORD01113,PROD024,1,89.99,0.0
OD0111401,ORD01114,PROD033,1,19.99,0.1
OD0111402,ORD01114,PROD023,4,49.99,0.0
OD0111601,ORD01116,PROD048,2,6.99,0.0
OD0111602,ORD01116,PROD015,1,149.99,0.05
OD0111603,ORD01116,PROD009,2,89.99,0.0
OD0111701,ORD01117,PROD008,1,69.99,0.05
OD0111801,ORD01118,PROD043,3,24.99,0.0
OD0111802,ORD01118,PROD013,1,119.99,0.0
OD0111901,ORD01119,PROD010,1,34.99,0.05
OD0111902,ORD01119,PROD014,2,79.99,0.0
OD0111903,ORD01119,PROD012,1,59.99,0.0
OD0111904,ORD01119,PROD019,1,39.99,0.0
OD0111905,ORD01119,PROD009,2,89.99,0.0
OD0112001,ORD01120,PROD022,1,59.99,0.0
OD0112002,ORD01120,PROD019,1,39.99,0.0
OD0112101,ORD01121,PROD046,3,29.99,0.0
OD0112102,ORD01121,PROD044,1,9.99,0.0
OD0112103,ORD01121,PROD036,1,44.99,0.1
OD0112104,ORD01121,PROD042,1,12.99,0.1
OD0112201,ORD01122,PROD020,3,22.99,0.05
OD0112401,ORD01124,PROD045,1,19.99,0.0
OD0112402,ORD01124,PROD027,2,34.99,0.05
OD0112501,ORD01125,PROD012,1,59.99,0.0
OD0112502,ORD01125,PROD034,1,24.99,0.0
OD0112601,ORD01126,PROD022,4,59.99,0.0
OD0112602,ORD01126,PROD038,3,24.99,0.0
OD0112701,ORD01127,PROD006,1,19.99,0.0
OD0112702,ORD01127,PROD026,1,79.99,0.0
OD0112801,ORD01128,PROD041,2,14.99,0.15
OD0112901,ORD01129,PROD022,1,59.99,0.05
OD0112902,ORD01129,PROD039,1,199.99,0.1
OD0112903,ORD01129,PROD033,1,19.99,0.0
OD0113001,ORD01130,PROD045,4,19.99,0.15
OD0113002,ORD01130,PROD022,1,59.99,0.2
OD0113101,ORD01131,PROD004,1,12.99,0.05
OD0113501,ORD01135,PROD022,1,59.99,0.05
OD0113502,ORD01135,PROD026,1,79.99,0.05
OD0113601,ORD01136,PROD021,1,24.99,0.0
OD0113701,ORD01137,PROD016,1,24.99,0.0
OD0113702,ORD01137,PROD004,1,12.99,0.0
OD0113901,ORD01139,PROD016,2,24.99,0.0
OD0114001,ORD01140,PROD046,2,29.99,0.0
OD0114101,ORD01141,PROD019,1,39.99,0.05
OD0114102,ORD01141,PROD009,1,89.99,0.0
OD0114301,ORD01143,PROD005,2,59.99,0.0
OD0114401,ORD01144,PROD044,3,9.99,0.0
OD0114402,ORD01144,PROD016,2,24.99,0.05
OD0114403,ORD01144,PROD015,1,149.99,0.0
OD0114501,ORD01145,PROD042,1,12.99,0.0
OD0114601,ORD01146,PROD028,1,54.99,0.0
OD0114602,ORD01146,PROD008,2,69.99,0.0
OD0114603,ORD01146,PROD002,1,249.99,0.05
OD0114604,ORD01146,PROD025,1,129.99,0.2
OD0114701,ORD01147,PROD040,1,69.99,0.0
OD0114702,ORD01147,PROD002,1,249.99,0.0
OD0114801,ORD01148,PROD022,2,59.99,0.0
OD0114802,ORD01148,PROD012,1,59.99,0.0
OD0114901,ORD01149,PROD030,1,19.99,0.05
OD0114902,ORD01149,PROD014,2,79.99,0.15
OD0114903,ORD01149,PROD027,4,34.99,0.2
OD0115001,ORD01150,PROD002,1,249.99,0.1
OD0115002,ORD01150,PROD031,2,29.99,0.05
OD0115101,ORD01151,PROD005,2,59.99,0.0
OD0115201,ORD01152,PROD043,4,24.99,0.0
OD0115202,ORD01152,PROD039,1,199.99,0.2
OD0115203,ORD01152,PROD050,2,39.99,0.0
OD0115301,ORD01153,PROD011,1,89.99,0.0
OD0115302,ORD01153,PROD023,1,49.99,0.0
OD0115401,ORD01154,PROD028,1,54.99,0.15
OD0115402,ORD01154,PROD030,2,19.99,0.05
OD0115403,ORD01154,PROD016,2,24.99,0.05
OD0115404,ORD01154,PROD013,1,119.99,0.0
OD0115501,ORD01155,PROD046,2,29.99,0.05
OD0115502,ORD01155,PROD032,3,89.99,0.1
OD0115601,ORD01156,PROD004,2,12.99,0.05
OD0115602,ORD01156,PROD020,1,22.99,0.0
OD0115701,ORD01157,PROD014,1,79.99,0.0
OD0115801,ORD01158,PROD005,1,59.99,0.0
OD0115802,ORD01158,PROD009,1,89.99,0.05
OD0115803,ORD01158,PROD029,1,14.99,0.1
OD0115804,ORD01158,PROD013,3,119.99,0.0
OD0115901,ORD01159,PROD020,3,22.99,0.15
OD0116001,ORD01160,PROD023,1,49.99,0.05
OD0116002,ORD01160,PROD006,2,19.99,0.05
OD0116003,ORD01160,PROD045,2,19.99,0.0
OD0116201,ORD01162,PROD041,1,14.99,0.0
OD0116202,ORD01162,PROD007,1,29.99,0.15
OD0116301,ORD01163,PROD040,1,69.99,0.0
OD0116302,ORD01163,PROD036,1,44.99,0.0
OD0116401,ORD01164,PROD038,1,24.99,0.0
OD0116402,ORD01164,PROD027,2,34.99,0.05
OD0116501,ORD01165,PROD007,2,29.99,0.0
OD0116502,ORD01165,PROD003,1,39.99,0.0
OD0116601,ORD01166,PROD045,1,19.99,0.15
OD0116701,ORD01167,PROD015,2,149.99,0.0
OD0116702,ORD01167,PROD020,1,22.99,0.1
OD0116703,ORD01167,PROD005,2,59.99,0.0
OD0116704,ORD01167,PROD021,3,24.99,0.15
OD0116801,ORD01168,PROD001,2,79.99,0.0
OD0116802,ORD01168,PROD030,1,19.99,0.15
OD0116901,ORD01169,PROD031,2,29.99,0.0
OD0116902,ORD01169,PROD008,1,69.99,0.05
OD0117001,ORD01170,PROD043,3,24.99,0.2
OD0117101,ORD01171,PROD039,1,199.99,0.0
OD0117102,ORD01171,PROD037,1,34.99,0.0
OD0117103,ORD01171,PROD028,1,54.99,0.05
OD0117201,ORD01172,PROD030,1,19.99,0.0
OD0117202,ORD01172,PROD024,2,89.99,0.0
OD0117203,ORD01172,PROD039,1,199.99,0.0
OD0117204,ORD01172,PROD002,2,249.99,0.05
OD0117301,ORD01173,PROD026,1,79.99,0.1
OD0117401,ORD01174,PROD029,1,14.99,0.1
OD0117601,ORD01176,PROD038,3,24.99,0.05
OD0117602,ORD01176,PROD012,1,59.99,0.0
OD0117603,ORD01176,PROD002,1,249.99,0.0
OD0117604,ORD01176,PROD047,1,8.99,0.0
OD0117605,ORD01176,PROD043,1,24.99,0.0
OD0117801,ORD01178,PROD022,2,59.99,0.1
OD0117802,ORD01178,PROD050,2,39.99,0.0
OD0117803,ORD01178,PROD028,2,54.99,0.0
OD0117804,ORD01178,PROD043,1,24.99,0.0
OD0117901,ORD01179,PROD033,1,19.99,0.0
OD0117902,ORD01179,PROD035,1,14.99,0.0
OD0118001,ORD01180,PROD030,2,19.99,0.0
OD0118002,ORD01180,PROD015,2,149.99,0.0
OD0118003,ORD01180,PROD033,1,19.99,0.0
OD0118101,ORD01181,PROD007,2,29.99,0.0
OD0118102,ORD01181,PROD010,2,34.99,0.0
OD0118103,ORD01181,PROD039,1,199.99,0.0
OD0118104,ORD01181,PROD022,1,59.99,0.0
OD0118201,ORD01182,PROD016,1,24.99,0.1
OD0118202,ORD01182,PROD031,1,29.99,0.0
OD0118203,ORD01182,PROD007,1,29.99,0.0
OD0118301,ORD01183,PROD014,1,79.99,0.15
OD0118401,ORD01184,PROD041,2,14.99,0.15
OD0118601,ORD01186,PROD028,1,54.99,0.0
OD0118602,ORD01186,PROD027,1,34.99,0.1
OD0118801,ORD01188,PROD008,1,69.99,0.0
OD0118802,ORD01188,PROD042,1,12.99,0.1
OD0118901,ORD01189,PROD002,1,249.99,0.0
OD0118902,ORD01189,PROD046,1,29.99,0.05
OD0118903,ORD01189,PROD005,2,59.99,0.0
OD0119001,ORD01190,PROD014,1,79.99,0.05
OD0119002,ORD01190,PROD025,1,129.99,0.0
OD0119003,ORD01190,PROD004,1,12.99,0.05
OD0119101,ORD01191,PROD007,1,29.99,0.15
OD0119102,ORD01191,PROD047,1,8.99,0.0
OD0119103,ORD01191,PROD014,1,79.99,0.1
OD0119201,ORD01192,PROD023,2,49.99,0.0
OD0119202,ORD01192,PROD050,1,39.99,0.0
OD0119301,ORD01193,PROD014,1,79.99,0.0
OD0119302,ORD01193,PROD032,1,89.99,0.0
OD0119401,ORD01194,PROD012,4,59.99,0.05
OD0119402,ORD01194,PROD022,4,59.99,0.05
OD0119601,ORD01196,PROD037,1,34.99,0.0
OD0119602,ORD01196,PROD016,1,24.99,0.05
OD0119701,ORD01197,PROD031,1,29.99,0.1
OD0119801,ORD01198,PROD009,1,89.99,0.1
OD0119901,ORD01199,PROD019,1,39.99,0.0
OD0120001,ORD01200,PROD037,2,34.99,0.0
OD0120101,ORD01201,PROD013,2,119.99,0.0
OD0120102,ORD01201,PROD008,1,69.99,0.05
OD0120103,ORD01201,PROD022,1,59.99,0.05
OD0120201,ORD01202,PROD004,1,12.99,0.0
OD0120202,ORD01202,PROD043,1,24.99,0.0
OD0120203,ORD01202,PROD037,1,34.99,0.0
OD0120204,ORD01202,PROD034,1,24.99,0.1
OD0120401,ORD01204,PROD035,3,14.99,0.0
OD0120501,ORD01205,PROD010,1,34.99,0.15
OD0120502,ORD01205,PROD012,2,59.99,0.0
OD0120601,ORD01206,PROD002,1,249.99,0.0
OD0120701,ORD01207,PROD012,1,59.99,0.0
OD0120702,ORD01207,PROD015,2,149.99,0.2
OD0120901,ORD01209,PROD006,1,19.99,0.0
OD0120902,ORD01209,PROD007,4,29.99,0.0
OD0121001,ORD01210,PROD007,1,29.99,0.0
OD0121002,ORD01210,PROD039,1,199.99,0.0
OD0121101,ORD01211,PROD034,1,24.99,0.0
OD0121102,ORD01211,PROD018,1,34.99,0.15
OD0121201,ORD01212,PROD050,2,39.99,0.15
OD0121202,ORD01212,PROD048,1,6.99,0.05
OD0121301,ORD01213,PROD014,1,79.99,0.0
OD0121401,ORD01214,PROD008,1,69.99,0.05
OD0121402,ORD01214,PROD015,1,149.99,0.05
OD0121403,ORD01214,PROD050,1,39.99,0.0
OD0121501,ORD01215,PROD034,1,24.99,0.0
OD0121601,ORD01216,PROD014,1,79.99,0.0
OD0121701,ORD01217,PROD045,1,19.99,0.05
OD0121702,ORD01217,PROD023,1,49.99,0.0
OD0121801,ORD01218,PROD009,1,89.99,0.0
OD0121802,ORD01218,PROD045,1,19.99,0.0
OD0121901,ORD01219,PROD039,3,199.99,0.1
OD0121902,ORD01219,PROD009,2,89.99,0.1
OD0121903,ORD01219,PROD042,1,12.99,0.0
OD0121904,ORD01219,PROD020,2,22.99,0.05
OD0121905,ORD01219,PROD035,1,14.99,0.0
OD0122101,ORD01221,PROD036,1,44.99,0.0
OD0122102,ORD01221,PROD030,2,19.99,0.1
OD0122103,ORD01221,PROD047,3,8.99,0.0
OD0122201,ORD01222,PROD046,1,29.99,0.0
OD0122301,ORD01223,PROD002,1,249.99,0.0
OD0122302,ORD01223,PROD026,1,79.99,0.05
OD0122303,ORD01223,PROD047,2,8.99,0.0
OD0122304,ORD01223,PROD030,4,19.99,0.05
OD0122401,ORD01224,PROD036,2,44.99,0.1
OD0122402,ORD01224,PROD038,3,24.99,0.2
OD0122403,ORD01224,PROD034,2,24.99,0.0
OD0122404,ORD01224,PROD028,1,54.99,0.1
OD0122405,ORD01224,PROD001,2,79.99,0.1
OD0122501,ORD01225,PROD026,2,79.99,0.05
OD0122502,ORD01225,PROD035,1,14.99,0.1
OD0122601,ORD01226,PROD045,2,19.99,0.0
OD0122701,ORD01227,PROD009,2,89.99,0.0
OD0122702,ORD01227,PROD029,2,14.99,0.1
OD0122703,ORD01227,PROD044,3,9.99,0.0
OD0122801,ORD01228,PROD041,1,14.99,0.1
OD0122802,ORD01228,PROD040,2,69.99,0.0
OD0122803,ORD01228,PROD039,2,199.99,0.0
OD0122804,ORD01228,PROD002,2,249.99,0.0
OD0122901,ORD01229,PROD050,2,39.99,0.0
OD0122902,ORD01229,PROD038,2,24.99,0.1
OD0123101,ORD01231,PROD015,1,149.99,0.1
OD0123201,ORD01232,PROD013,3,119.99,0.0
OD0123301,ORD01233,PROD022,4,59.99,0.05
OD0123302,ORD01233,PROD025,2,129.99,0.0
OD0123401,ORD01234,PROD037,3,34.99,0.0
OD0123402,ORD01234,PROD034,2,24.99,0.15
OD0123403,ORD01234,PROD001,3,79.99,0.05
OD0123404,ORD01234,PROD048,2,6.99,0.0
OD0123501,ORD01235,PROD014,1,79.99,0.0
OD0123601,ORD01236,PROD012,1,59.99,0.05
OD0123801,ORD01238,PROD030,2,19.99,0.0
OD0123802,ORD01238,PROD033,2,19.99,0.1
OD0123901,ORD01239,PROD045,1,19.99,0.2
OD0124001,ORD01240,PROD025,2,129.99,0.0
OD0124101,ORD01241,PROD010,2,34.99,0.0
OD0124201,ORD01242,PROD008,1,69.99,0.05
OD0124202,ORD01242,PROD007,1,29.99,0.0
OD0124203,ORD01242,PROD040,1,69.99,0.0
OD0124204,ORD01242,PROD030,2,19.99,0.15
OD0124301,ORD01243,PROD016,3,24.99,0.0
OD0124302,ORD01243,PROD006,1,19.99,0.0
OD0124401,ORD01244,PROD038,1,24.99,0.0
OD0124402,ORD01244,PROD030,1,19.99,0.1
OD0124501,ORD01245,PROD016,1,24.99,0.0
OD0124502,ORD01245,PROD031,2,29.99,0.05
OD0124503,ORD01245,PROD043,1,24.99,0.0
OD0124601,ORD01246,PROD032,2,89.99,0.15
OD0124602,ORD01246,PROD015,1,149.99,0.0
OD0124701,ORD01247,PROD011,4,89.99,0.15
OD0124702,ORD01247,PROD036,1,44.99,0.2
OD0124703,ORD01247,PROD041,2,14.99,0.0
OD0124704,ORD01247,PROD010,1,34.99,0.15
OD0124801,ORD01248,PROD003,1,39.99,0.0
OD0124802,ORD01248,PROD022,1,59.99,0.0
OD0124803,ORD01248,PROD040,3,69.99,0.0
OD0124901,ORD01249,PROD033,1,19.99,0.05
OD0124902,ORD01249,PROD023,1,49.99,0.0
OD0124903,ORD01249,PROD012,2,59.99,0.0
OD0124904,ORD01249,PROD038,1,24.99,0.0
OD0125001,ORD01250,PROD002,3,249.99,0.05
OD0125002,ORD01250,PROD001,2,79.99,0.05
OD0125003,ORD01250,PROD017,2,29.99,0.0
OD0125101,ORD01251,PROD044,1,9.99,0.0
OD0125102,ORD01251,PROD017,2,29.99,0.1
OD0125201,ORD01252,PROD024,2,89.99,0.2
OD0125202,ORD01252,PROD036,1,44.99,0.1
OD0125301,ORD01253,PROD023,1,49.99,0.1
OD0125302,ORD01253,PROD004,2,12.99,0.05
OD0125401,ORD01254,PROD050,1,39.99,0.0
OD0125501,ORD01255,PROD014,1,79.99,0.0
OD0125502,ORD01255,PROD015,2,149.99,0.0
OD0125601,ORD01256,PROD012,1,59.99,0.0
OD0125602,ORD01256,PROD034,2,24.99,0.0
OD0125801,ORD01258,PROD036,1,44.99,0.0
OD0125802,ORD01258,PROD044,1,9.99,0.0
OD0125901,ORD01259,PROD048,1,6.99,0.05
OD0125902,ORD01259,PROD022,2,59.99,0.1
OD0126001,ORD01260,PROD046,2,29.99,0.1
OD0126002,ORD01260,PROD036,4,44.99,0.0
OD0126003,ORD01260,PROD032,1,89.99,0.0
OD0126101,ORD01261,PROD024,1,89.99,0.15
OD0126201,ORD01262,PROD012,2,59.99,0.1
OD0126202,ORD01262,PROD024,1,89.99,0.0
OD0126301,ORD01263,PROD035,1,14.99,0.0
OD0126302,ORD01263,PROD002,1,249.99,0.0
OD0126501,ORD01265,PROD050,1,39.99,0.0
OD0126601,ORD01266,PROD028,1,54.99,0.0
OD0126602,ORD01266,PROD012,2,59.99,0.0
OD0126701,ORD01267,PROD050,1,39.99,0.0
OD0126801,ORD01268,PROD023,1,49.99,0.1
OD0126802,ORD01268,PROD017,2,29.99,0.05
OD0126803,ORD01268,PROD018,1,34.99,0.0
OD0126901,ORD01269,PROD044,2,9.99,0.1
OD0126902,ORD01269,PROD006,1,19.99,0.0
OD0127001,ORD01270,PROD038,1,24.99,0.15
OD0127002,ORD01270,PROD032,1,89.99,0.05
OD0127201,ORD01272,PROD029,4,14.99,0.05
OD0127202,ORD01272,PROD006,1,19.99,0.05
OD0127301,ORD01273,PROD032,1,89.99,0.05
OD0127302,ORD01273,PROD039,1,199.99,0.05
OD0127501,ORD01275,PROD016,2,24.99,0.0
OD0127502,ORD01275,PROD009,1,89.99,0.0
OD0127503,ORD01275,PROD003,1,39.99,0.0
OD0127504,ORD01275,PROD005,1,59.99,0.0
OD0127601,ORD01276,PROD006,2,19.99,0.0
OD0127801,ORD01278,PROD007,2,29.99,0.0
OD0127802,ORD01278,PROD033,1,19.99,0.15
OD0127901,ORD01279,PROD025,2,129.99,0.0
OD0127902,ORD01279,PROD035,3,14.99,0.0
OD0128001,ORD01280,PROD007,1,29.99,0.1
OD0128101,ORD01281,PROD001,1,79.99,0.0
OD0128102,ORD01281,PROD023,4,49.99,0.0
OD0128201,ORD01282,PROD043,1,24.99,0.0
OD0128202,ORD01282,PROD048,1,6.99,0.05
OD0128301,ORD01283,PROD004,1,12.99,0.05
OD0128302,ORD01283,PROD044,4,9.99,0.0
OD0128303,ORD01283,PROD041,1,14.99,0.0
OD0128401,ORD01284,PROD027,4,34.99,0.0
OD0128501,ORD01285,PROD033,1,19.99,0.0
OD0128502,ORD01285,PROD025,3,129.99,0.0
OD0128601,ORD01286,PROD041,1,14.99,0.0
OD0128602,ORD01286,PROD027,1,34.99,0.05
OD0128701,ORD01287,PROD025,3,129.99,0.0
OD0128801,ORD01288,PROD018,2,34.99,0.05
OD0128802,ORD01288,PROD016,1,24.99,0.0
OD0128803,ORD01288,PROD045,1,19.99,0.0
OD0128901,ORD01289,PROD033,1,19.99,0.05
OD0128902,ORD01289,PROD043,4,24.99,0.0
OD0129001,ORD01290,PROD025,1,129.99,0.05
OD0129002,ORD01290,PROD049,2,11.99,0.15
OD0129101,ORD01291,PROD036,3,44.99,0.1
OD0129102,ORD01291,PROD020,1,22.99,0.0
OD0129201,ORD01292,PROD039,3,199.99,0.0
OD0129202,ORD01292,PROD010,1,34.99,0.1
OD0129203,ORD01292,PROD025,1,129.99,0.0
OD0129204,ORD01292,PROD027,1,34.99,0.05
OD0129301,ORD01293,PROD048,1,6.99,0.0
OD0129302,ORD01293,PROD037,2,34.99,0.0
OD0129303,ORD01293,PROD047,3,8.99,0.0
OD0129304,ORD01293,PROD032,1,89.99,0.15
OD0129305,ORD01293,PROD029,1,14.99,0.0
OD0129401,ORD01294,PROD011,1,89.99,0.0
OD0129402,ORD01294,PROD044,1,9.99,0.05
OD0129403,ORD01294,PROD050,1,39.99,0.05
OD0129404,ORD01294,PROD029,2,14.99,0.0
OD0129501,ORD01295,PROD040,1,69.99,0.1
OD0129502,ORD01295,PROD016,2,24.99,0.05
OD0129503,ORD01295,PROD001,1,79.99,0.0
OD0129601,ORD01296,PROD045,1,19.99,0.0
OD0129602,ORD01296,PROD011,1,89.99,0.1
OD0129701,ORD01297,PROD023,1,49.99,0.05
OD0129702,ORD01297,PROD020,1,22.99,0.0
OD0129703,ORD01297,PROD048,1,6.99,0.0
OD0129801,ORD01298,PROD028,2,54.99,0.05
OD0129802,ORD01298,PROD010,2,34.99,0.0
OD0129901,ORD01299,PROD036,1,44.99,0.05
OD0129902,ORD01299,PROD024,1,89.99,0.0
OD0130001,ORD01300,PROD008,1,69.99,0.05
OD0130002,ORD01300,PROD050,1,39.99,0.0
OD0130003,ORD01300,PROD027,2,34.99,0.05
OD0130101,ORD01301,PROD009,1,89.99,0.0
OD0130301,ORD01303,PROD048,1,6.99,0.0
OD0130401,ORD01304,PROD017,3,29.99,0.2
